ticker_id,name,trading_floor,is_vn30,is_vn100,is_hnx30,industry,subindustry
SBM,Đầu tư PT Bắc Minh,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
SBL,Bia Sài Gòn - Bạc Liêu,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
SBH,Thủy điện Sông Ba Hạ,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
SBG,Tập Đoàn Cơ Khí Công Nghệ Cao Siba,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
SBD,Công nghệ Sao Bắc Đẩu,UPCOM,False,False,False,Công nghệ Thông tin,Phần mềm & Dịch vụ Máy tính
SBB,Bia Sài Gòn Bình Tây,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
SBA,Sông Ba JSC,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
SB1,Bia Sài Gòn - Nghệ Tĩnh,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
SAV,Savimex,HSX,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
SAS,DV Hàng không sân bay TSN,UPCOM,False,False,False,Bán lẻ,Bán lẻ
SAP,In Sách TP.HCM,UPCOM,False,False,False,Truyền thông,Truyền thông
SAM,SAM Holdings,HSX,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
SAL,Trục vớt Cứu hộ Việt Nam,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
SAF,Thực Phẩm SAFOCO,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
SAC,Dịch vụ cảng Sài Gòn,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
SAB,SABECO,HSX,True,True,False,Thực phẩm và đồ uống,Bia và đồ uống
S99,Sông Đà 9.09 (SCI),HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
S96,Sông Đà 9.06,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
S74,Sông Đà 7.04,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
S72,Sông Đà 7.02,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
S55,Sông Đà 505,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
S4A,Thủy điện Sê San 4A,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
S27,Sông Đà 27,DELISTED,False,False,False,,
S12,Sông Đà 12,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
RYG,Sản xuất và Đầu tư Hoàng Gia,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
RTB,Cao su Tân Biên,UPCOM,False,False,False,Hóa chất,Hóa chất
ROS,Xây dựng FLC FAROS,DELISTED,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
RIC,Quốc tế Hoàng Gia,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
RGG,Regal Group,UPCOM,False,False,False,Bất động sản,Bất động sản
RGC,Đầu tư PV-Inconess,DELISTED,False,False,False,,
REE,Cơ Điện Lạnh REE,HSX,False,True,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
RDP,Nhựa Rạng Đông,UPCOM,False,False,False,Hóa chất,Hóa chất
RCL,Địa Ốc Chợ Lớn,HNX,False,False,False,Bất động sản,Bất động sản
RCD,XD - Địa ốc Cao su,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
RCC,Công trình Đường sắt Việt Nam,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
RBC,Công Nghiệp và Xuất nhập khẩu Cao Su,UPCOM,False,False,False,Hóa chất,Hóa chất
RAT,VT và TM Đường sắt,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
RAL,Bóng đèn Phích nước Rạng Đông,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng gia dụng
QTP,Nhiệt điện Quảng Ninh,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
QTC,GTVT Quảng Nam,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
QST,Sách Quảng Ninh,HNX,False,False,False,Truyền thông,Truyền thông
QSP,Tân cảng Quy Nhơn,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
QPH,Thủy điện Quế Phong,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
QNW,Cấp thoát nước và XD Quảng Ngãi,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
QNU,Môi trường Đô thị Quảng Nam,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
QNT,Tư vấn và Đầu tư Phát triển Quảng Nam,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
QNS,Đường Quảng Ngãi,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
QNP,Cảng Quy Nhơn,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
QNC,Xi măng Quảng Ninh,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
QLT,Bảo trì đường thủy nội địa số 10,DELISTED,False,False,False,,
QLD,QL và XD Giao thông Lạng Sơn,DELISTED,False,False,False,,
QHW,Nước khoáng Quảng Ninh,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
QHD,Que hàn Việt Đức,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
QCG,Quốc Cường Gia Lai,HSX,False,False,False,Bất động sản,Bất động sản
QCC,Đầu tư XD và PT Hạ tầng Viễn Thông,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
QBS,Xuất nhập khẩu Quảng Bình,UPCOM,False,False,False,Hóa chất,Hóa chất
PYU,Công trình đô thị Phúc Yên,DELISTED,False,False,False,,
PXT,Xây lắp Đường ống Dầu khí,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PXS,Lắp máy Dầu khí,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PXM,Xây lắp Dầu khí Miền Trung,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PXL,KCN Dầu khí Long Sơn,UPCOM,False,False,False,Bất động sản,Bất động sản
PXI,XL CN và dân dụng Dầu khí,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PXC,Phát triển Đô thị Dầu khí,UPCOM,False,False,False,Bất động sản,Bất động sản
PXA,Đầu tư và Thương mại Dầu khí Nghệ An,UPCOM,False,False,False,Bất động sản,Bất động sản
PX1,Xi măng Sông Lam 2,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PWS,Cấp thoát nước Phú Yên,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PWA,Bất động sản dầu khí,UPCOM,False,False,False,Bất động sản,Bất động sản
PVY,Chế tạo Giàn khoan Dầu khí,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PVX,Xây lắp Dầu khí Việt Nam,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PVV,Vinaconex 39,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PVT,Vận tải Dầu khí PVTrans,HSX,False,True,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PVS,DVKT Dầu khí PTSC,HNX,False,False,True,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PVR,Đầu tư PVR Hà Nội,UPCOM,False,False,False,Bất động sản,Bất động sản
PVP,Vận tải Dầu khí Thái Bình Dương,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PVO,Dầu nhờn PV Oil,UPCOM,False,False,False,Hóa chất,Hóa chất
PVM,Thiết bị dầu khí (PV MACHINO),UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
PVL,Địa ốc Dầu khí,UPCOM,False,False,False,Bất động sản,Bất động sản
PVI,Bảo hiểm PVI,HNX,False,False,True,Bảo hiểm,Bảo hiểm phi nhân thọ
PVH,Xây lắp Dầu khí Thanh Hóa,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PVG,Kinh doanh LPG Việt Nam,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PVE,Tư vấn Dầu khí,UPCOM,False,False,False,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PVD,Khoan Dầu khí PVDrilling,HSX,False,True,False,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PVC,Hóa chất và Dịch vụ Dầu khí,HNX,False,False,True,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PVB,Bọc ống Dầu khí Việt Nam,HNX,False,False,True,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PVA,Xây dựng dầu khí Nghệ An,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PV2,Đầu tư PV2,HNX,False,False,False,Bất động sản,Bất động sản
PTX,VT Petrolimex Nghệ Tĩnh,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PTV,Thương mại dầu khí,UPCOM,False,False,False,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PTT,Vận tải Dầu khí Đông Dương,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PTS,Vận tải Petrolimex HP,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PTP,Viễn Thông và In Bưu điện,UPCOM,False,False,False,Viễn thông,Viễn thông cố định
PTO,Xây dựng Công trình Bưu điện,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PTN,Phát triển Nhà Khánh Hòa,DELISTED,False,False,False,,
PTM,Ô tô PTM,UPCOM,False,False,False,Ô tô và phụ tùng,Ô tô và phụ tùng
PTL,Victory Group,HSX,False,False,False,Bất động sản,Bất động sản
PTI,Bảo hiểm Bưu điện,HNX,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
PTH,Vận tải và DV Petrolimex Hà Tây,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PTG,May Phan Thiết,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
PTE,Xi măng Phú Thọ,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PTD,Thiết kế-XD-TM Phúc Thịnh,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PTC,Đầu tư ICAPITAL,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PTB,Công ty Cổ phần Phú Tài,HSX,False,True,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
PSW,Phân bón hóa chất dầu khí Tây Nam Bộ,HNX,False,False,False,Hóa chất,Hóa chất
PSP,DV Dầu Khí Đình Vũ,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PSN,PTSC Thanh Hóa,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PSL,Chăn nuôi Phú Sơn,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
PSI,Chứng khoán Dầu khí,HNX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
PSH,TMại ĐT Dầu khí Nam Sông Hậu,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PSG,XL Dầu khí Sài Gòn,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PSE,Phân bón và hóa chất dầu khí Đông Nam Bộ,HNX,False,False,False,Hóa chất,Hóa chất
PSD,Phân phối Tổng hợp Dầu khí,HNX,False,False,True,Bán lẻ,Bán lẻ
PSC,Vận tải Petrolimex SG,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PSB,Sao Mai Bến Đình,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PRT,Sản xuất - XNK Bình Dương,UPCOM,False,False,False,Bất động sản,Bất động sản
PRO,Procimex Việt Nam,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
PRE,Tái bảo hiểm PVI,HNX,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
PRC,Vận tải Portserco,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PQN,DV Dầu khí Quảng Ngãi PTSC,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PPY,Xăng dầu dầu khí Phú Yên,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PPT,Petro Times,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PPS,DVKT Điện lực Dầu khí,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
PPP,PP.Pharco,HNX,False,False,False,Y tế,Dược phẩm
PPI,BĐS Thái Bình Dương,UPCOM,False,False,False,Bất động sản,Bất động sản
PPH,Phong Phú Corp.,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
PPE,PVPower Engineering,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
PPC,Nhiệt điện Phả Lại,HSX,False,True,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
POW,Điện lực Dầu khí Việt Nam,HSX,False,True,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
POV,PV Oil Vũng Áng,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
POT,Thiết bị Bưu điện Postef,HNX,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
POS,Vận hành và Xây lắp PTSC,UPCOM,False,False,False,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
POM,Thép Pomina,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
POB,PVOIL Hưng Yên,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PNT,Kỹ thuật XD Phú Nhuận,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PNP,Tân Cảng - Phú Hữu,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PNJ,Vàng Phú Nhuận,HSX,False,True,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
PNG,Thương Mại Phú Nhuận,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
PND,Xăng dầu Dầu khí Nam Định,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PNC,Văn hóa Phương Nam,HSX,False,False,False,Truyền thông,Truyền thông
PMW,Cấp Nước Phú Mỹ,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PMT,Telvina Việt Nam,UPCOM,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
PMS,Cơ khí xăng dầu,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
PMP,Bao bì Đạm Phú Mỹ,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
PMJ,Vật tư Bưu điện,UPCOM,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
PMG,ĐT và SX Petro Miền Trung,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PMC,Pharmedic,HNX,False,False,False,Y tế,Dược phẩm
PMB,Phân bón và Hóa chất Dầu khí Miền Bắc,HNX,False,False,False,Hóa chất,Hóa chất
PLX,Petrolimex,HSX,True,True,False,Dầu khí,Sản xuất Dầu khí
PLP,SX và CN Nhựa Pha Lê,HSX,False,False,False,Hóa chất,Hóa chất
PLO,Kho vận Petec,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PLE,Tư vấn Xây dựng Petrolimex,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PLC,Hóa dầu Petrolimex,HNX,False,False,True,Hóa chất,Hóa chất
PLA,ĐT&DV Hạ tầng Xăng dầu (PLAND),UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PJT,Vận tải thủy PETROLIMEX,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PJS,Cấp nước Phú Hòa Tân,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PJC,TM và Vận tải Petrolimex HN,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PIV,PIV JSC,UPCOM,False,False,False,Bất động sản,Bất động sản
PIT,XNK PETROLIMEX,HSX,False,False,False,Bán lẻ,Bán lẻ
PIS,Pisico Bình Định,UPCOM,False,False,False,Tài nguyên Cơ bản,Lâm nghiệp và Giấy
PID,Trang trí nội thất Dầu khí,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PIC,Đầu tư Điện lực 3,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
PIA,Tin học Viễn thông Petrolimex,HNX,False,False,False,Viễn thông,Viễn thông cố định
PHS,Chứng khoán Phú Hưng,UPCOM,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
PHR,Cao su Phước Hòa,HSX,False,True,False,Hóa chất,Hóa chất
PHP,Cảng Hải Phòng,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PHN,Pin Hà Nội,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
PHH,Hồng Hà Việt Nam,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PHC,Xây dựng Phục Hưng Holdings,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PGV,Tổng Công ty Phát điện 3,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
PGT,PGT Holdings,HNX,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
PGS,Khí Miền Nam,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PGN,Phụ Gia Nhựa,HNX,False,False,False,Hóa chất,Hóa chất
PGI,Bảo hiểm PJICO,HSX,False,False,False,Bảo hiểm,Bảo hiểm phi nhân thọ
PGD,PV GAS D,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PGC,Gas Petrolimex,HSX,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PGB,PG Bank,UPCOM,False,False,False,Ngân hàng,Ngân hàng
PFL,Dầu khí Đông Đô,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PET,Dịch vụ Tổng hợp Dầu khí,HSX,False,False,False,Bán lẻ,Bán lẻ
PEQ,Thiết bị xăng dầu Petrolimex,UPCOM,False,False,False,Dầu khí,"Thiết bị, Dịch vụ và Phân phối Dầu khí"
PEN,Xây lắp III Petrolimex,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PEG,TM Kỹ thuật và Đầu tư (PETEC),UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PEC,Cơ khí Điện lực,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
PDV,Vận tải Phương Đông Việt,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PDT,,DELISTED,False,False,False,,
PDR,BĐS Phát Đạt,HSX,False,True,False,Bất động sản,Bất động sản
PDN,Cảng Đồng Nai,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PDC,Dầu khí Phương Đông,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
PDB,DIN Capital,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PCT,Vận tải Biển Global Pacific,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PCN,Dầu khí DMC-Miền Bắc,DELISTED,False,False,False,,
PCM,VLXD Bưu điện,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PCH,Nhựa Picomat,HNX,False,False,False,Hóa chất,Hóa chất
PCG,Đầu tư PT Gas Đô thị,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
PCF,Cà phê PETEC,UPCOM,False,False,False,Thực phẩm và đồ uống,Bia và đồ uống
PCE,Phân bón và Hóa chất DK Miền Trung,HNX,False,False,False,Hóa chất,Hóa chất
PCC,Xây lắp 1- Petrolimex,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PC1,Tập đoàn PC1,HSX,False,True,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
PBT,Bao bì và TM Dầu khí Bình Sơn,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
PBP,Bao bì Dầu khí VN,HNX,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
PBC,Dược Phẩm TW 1- Pharbaco,UPCOM,False,False,False,Y tế,Dược phẩm
PAT,Phốt pho Apatit Việt Nam,UPCOM,False,False,False,Hóa chất,Hóa chất
PAS,Quốc tế Phương Anh,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
PAP,Cảng Phước An,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
PAN,Tập đoàn PAN,HSX,False,True,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
PAI,"CNTT, VT và Tự động hóa Dầu khí - PAIC",UPCOM,False,False,False,Viễn thông,Viễn thông cố định
PAC,Pin Ắc quy Miền Nam,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Điện tử & Thiết bị điện
ORS,Chứng khoán Tiên Phong,HSX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
OPC,Dược phẩm OPC,HSX,False,False,False,Y tế,Dược phẩm
ONW,Dịch vụ Một Thế giới,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
ONE,Truyền thông Số 1,HNX,False,False,False,Công nghệ Thông tin,Thiết bị và Phần cứng
OIL,PV Oil,UPCOM,False,False,False,Dầu khí,Sản xuất Dầu khí
OGC,Tập đoàn Đại Dương,HSX,False,False,False,Dịch vụ tài chính,Dịch vụ tài chính
ODE,Tập đoàn Truyền thông và Giải trí ODE,UPCOM,False,False,False,Truyền thông,Truyền thông
OCH,Khách sạn và Dịch vụ OCH,HNX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
OCB,Ngân hàng Phương Đông,HSX,False,True,False,Ngân hàng,Ngân hàng
NXT,SX và Cung ứng VLXD Kon Tum,UPCOM,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NWT,Vận tải Newway,UPCOM,False,False,False,Du lịch và Giải trí,Du lịch & Giải trí
NVT,Ninh Vân Bay,HSX,False,False,False,Bất động sản,Bất động sản
NVP,Nước sạch Vĩnh Phúc,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NVL,Novaland,HSX,False,False,False,Bất động sản,Bất động sản
NVB,Ngân hàng Quốc Dân,HNX,False,False,False,Ngân hàng,Ngân hàng
NUE,Môi trường Đô thị Nha Trang,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Tư vấn & Hỗ trợ Kinh doanh
NTW,Cấp nước Nhơn Trạch,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NTT,Dệt - May Nha Trang,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
NTP,Nhựa Tiền Phong,HNX,False,False,True,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NTL,Đô thị Từ Liêm,HSX,False,False,False,Bất động sản,Bất động sản
NTH,Thủy điện Nước Trong,HNX,False,False,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
NTF,Dược Nghệ An,UPCOM,False,False,False,Y tế,Dược phẩm
NTC,KCN Nam Tân Uyên,HSX,False,False,False,Bất động sản,Bất động sản
NTB,Công trình giao thông 584,UPCOM,False,False,False,Bất động sản,Bất động sản
NT2,Điện lực Nhơn Trạch 2,HSX,False,True,False,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện
NST,Thuốc lá Ngân Sơn,HNX,False,False,False,Hàng cá nhân & Gia dụng,Thuốc lá
NSS,Nông súc sản Đồng Nai,UPCOM,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
NSL,Cấp nước Sơn La,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NSH,Nhôm Sông Hồng,HNX,False,False,False,Tài nguyên Cơ bản,Kim loại
NSG,Nhựa Sài Gòn,UPCOM,False,False,False,Hóa chất,Hóa chất
NSC,Tập đoàn Giống cây trồng Việt Nam,HSX,False,False,False,Thực phẩm và đồ uống,Sản xuất thực phẩm
NS3,Nước sạch số 3 Hà Nội,DELISTED,False,False,False,,
NS2,Nước sạch số 2 Hà Nội,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NRC,Tập đoàn NRC,HNX,False,False,False,Bất động sản,Bất động sản
NQT,Nước sạch Quảng Trị,DELISTED,False,False,False,,
NQN,Nước sạch Quảng Ninh,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NQB,Cấp nước Quảng Bình,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NOS,Vận tải Biển và Thương mại Phương Đông,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Vận tải
NO1,Tâp đoàn 911,HSX,False,False,False,Hàng & Dịch vụ Công nghiệp,Công nghiệp nặng
NNT,Cấp nước Ninh Thuận,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NNQ,,DELISTED,False,False,False,,
NNG,CN - DV - TM Ngọc Nghĩa,DELISTED,False,False,False,,
NNC,Đá Núi Nhỏ,HSX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
NLS,Cấp thoát nước Lạng Sơn,UPCOM,False,False,False,"Điện, nước & xăng dầu khí đốt",Nước & Khí đốt
NLG,BĐS Nam Long,HSX,False,True,False,Bất động sản,Bất động sản
NKG,Thép Nam Kim,HSX,False,True,False,Tài nguyên Cơ bản,Kim loại
NJC,May Nam Định,UPCOM,False,False,False,Hàng cá nhân & Gia dụng,Hàng cá nhân
NHV,Đầu tư NHV,UPCOM,False,False,False,Tài nguyên Cơ bản,Kim loại
NHT,Sản xuất và Thương mại Nam Hoa,HSX,False,False,False,Hàng cá nhân & Gia dụng,Hàng hóa giải trí
NHP,Sản xuất XNK NHP,UPCOM,False,False,False,Hàng & Dịch vụ Công nghiệp,Hàng công nghiệp
NHH,Nhựa Hà Nội,HSX,False,False,False,Hóa chất,Hóa chất
NHC,Gạch ngói Nhị Hiệp,HNX,False,False,False,Xây dựng và Vật liệu,Xây dựng và Vật liệu
